INFO  2020-05-18 13:37:44,433 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/Account/Login?ReturnUrl=%2F  
INFO  2020-05-18 13:37:44,437 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 206.796ms 302 
INFO  2020-05-18 13:37:44,449 [9    ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:44,462 [9    ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'MyABPSite.Web.Controllers.AccountController.Login (MyABPSite.Web.Mvc)'
INFO  2020-05-18 13:37:49,240 [9    ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "Login", controller = "Account", area = ""}. Executing controller action with signature Microsoft.AspNetCore.Mvc.ActionResult Login(System.String, System.String, System.String) on controller MyABPSite.Web.Controllers.AccountController (MyABPSite.Web.Mvc).
INFO  2020-05-18 13:37:53,360 [4    ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view Login.
INFO  2020-05-18 13:37:54,214 [4    ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view Login executed in 891.4579ms.
INFO  2020-05-18 13:37:54,225 [4    ] c.Infrastructure.ControllerActionInvoker - Executed action MyABPSite.Web.Controllers.AccountController.Login (MyABPSite.Web.Mvc) in 4975.9142ms
INFO  2020-05-18 13:37:54,229 [4    ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'MyABPSite.Web.Controllers.AccountController.Login (MyABPSite.Web.Mvc)'
INFO  2020-05-18 13:37:54,244 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 9810.3994ms 200 text/html; charset=utf-8
INFO  2020-05-18 13:37:54,282 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/font-awesome/css/all.min.css  
INFO  2020-05-18 13:37:54,288 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/icheck-bootstrap/icheck-bootstrap.css  
INFO  2020-05-18 13:37:54,295 [4    ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,297 [5    ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,306 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 19.3259ms 404 
INFO  2020-05-18 13:37:54,310 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 24.8824ms 404 
INFO  2020-05-18 13:37:54,327 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/admin-lte/dist/css/adminlte.min.css  
INFO  2020-05-18 13:37:54,332 [10   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,339 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/toastr/toastr.css  
INFO  2020-05-18 13:37:54,340 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 12.7634ms 404 
INFO  2020-05-18 13:37:54,344 [13   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,350 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs-ext/famfamfam-flags/dist/sprite/famfamfam-flags.min.css?v=D9O-28vCF-qJh2qZSFIXxXc30hTED8RmnKeZRyvVEpA  
INFO  2020-05-18 13:37:54,356 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 14.626ms 404 
INFO  2020-05-18 13:37:54,371 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/animate.css/animate.css  
INFO  2020-05-18 13:37:54,375 [13   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,383 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 12.3179ms 404 
INFO  2020-05-18 13:37:54,395 [5    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs-ext/famfamfam-flags/dist/sprite/famfamfam-flags.min.css'. Physical path: 'D:\MyProject\ABP\ABPSite\5.4.0\aspnet-core\src\MyABPSite.Web.Mvc\wwwroot\libs-ext\famfamfam-flags\dist\sprite\famfamfam-flags.min.css'
INFO  2020-05-18 13:37:54,399 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 50.8701ms 200 text/css
INFO  2020-05-18 13:37:54,426 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/view-resources/Views/Account/_Layout.css?v=pk1udUQR7bqKUWFxSnrnIl0MM8MH2Wu05p-zpysBQWI  
INFO  2020-05-18 13:37:54,439 [5    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Account/_Layout.css'. Physical path: 'D:\MyProject\ABP\ABPSite\5.4.0\aspnet-core\src\MyABPSite.Web.Mvc\wwwroot\view-resources\Views\Account\_Layout.css'
INFO  2020-05-18 13:37:54,445 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 30.9567ms 200 text/css
INFO  2020-05-18 13:37:54,461 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/css/style.css?v=xKbbeRspeJ53pjKRA3Bh5ZJLItu8Y58wlf6cER1IiIk  
INFO  2020-05-18 13:37:54,465 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/jquery/jquery.js  
